"Juokseva numerointi";"Valtakunnallinen ID tsekattu";"Valtakunnallinen ID";"Ylläpitäjä organisaation nimi/lyhenne";"Kuntanumero";"Ylläpitäjän sisäinen pysäkki-ID";"Pysäkin nimi";"Pysäkin nimi SE";"X koord / Itä";"Y koord / Pohjoinen";"Koordinaatisto / vertausjärjestelmä";"Suunta, asteissa";"X_ETRS-TM35FIN";"Y_ETRS-TM35FIN";"suuntasarake";"suuntasarake2";"Suunta kansalaisen näkökulmasta";"Pysäkin tyyppi";"PYS_TY";"Pysäkin tunnus matkustajalle";"Tienumero";"Katuosoite";"Kunta";"Pysäkin varusteet";"varusteet_muokkaussarake";"PYSAKKI_KA";"Pysäkin saavutettavuus";"Esteettömyys-tiedot";"Voimassa alkaen";"Voimassa asti";"Muokattu";"Muokkaaja";"Maksuvyöhyke-viranomainen";"Maksu-vyöhyke";;;;"Digiroadista etsitty valtakunnallien tunniste"
8685;;139759;"Lahti";98;;"SIPILÄNMUTKA";;"25.6309";"61.0707";;;426119.46;6771434.89;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
8686;;139760;"Lahti";98;;"KYLLIKINTIE";;"25.6305";"61.0739";;;426105.33;6771791.72;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8687;;139761;"Lahti";98;;"KYLLIKINTIE";;"25.6307";"61.0743";;;426117.05;6771836.04;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
8688;;139762;"Lahti";98;;"ILMARINTIE";;"25.6295";"61.0779";;;426060.71;6772238.32;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8689;;139763;"Lahti";98;;"ILMARINTIE";;"25.6289";"61.0783";;;426029.27;6772283.55;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8690;;139764;"Lahti";98;;"PAIMELANTIE379";;"25.6308";"61.0801";;;426135.96;6772481.87;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8691;;139765;"Lahti";98;;"PAIMELANTIE379";;"25.6320";"61.0809";;;426202.56;6772569.61;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8692;;139766;"Lahti";98;;"RATSUTIE";;"25.6325";"61.0860";;;426241.39;6773137.03;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8693;;139767;"Lahti";98;;"RATSUTIE";;"25.6327";"61.0868";;;426254.04;6773225.9;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8694;;139768;"Lahti";98;;"Paimelan koulu 2";;"25.6324";"61.0922";;;426250.43;6773827.63;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
8695;;139769;"Lahti";98;;"Paimelan koulu 2";;"25.6315";"61.0929";;;426203.53;6773906.6;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
8696;;139770;"Lahti";98;;"VAANIATH";;"25.6325";"61.0961";;;426264.9;6774261.85;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8697;;139771;"Lahti";98;;"VAANIATH";;"25.6324";"61.0965";;;426260.44;6774306.51;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8698;;139772;"Lahti";98;;"TILUSTIE";;"25.6370";"61.0991";;;426514.47;6774590.9;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8699;;139773;"Lahti";98;;"TILUSTIE";;"25.6369";"61.0995";;;426510.01;6774635.56;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8700;;139774;"Lahti";98;;"SOPUTIE";;"25.6371";"61.1035";;;426530.07;6775080.81;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8701;;139775;"Lahti";98;;"SOPUTIE";;"25.6371";"61.1031";;;426529.14;6775036.27;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8702;;139776;"Lahti";98;;"KÄRKÄS";;"25.6377";"61.1055";;;426567.05;6775302.88;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8320;;139777;"Lahti";16;;"Kustaantori";;"25.5460";"61.1723";;;421790.01;6782848.61;;;"Länteen";3;3;;;;;" katos";;2;;;;;;;;;;;;
8322;;139778;"Lahti";16;;"Oltermanni";;"25.5427";"61.1729";;;421614.01;6782919.38;;;"Itään";3;3;;;;;" katos";;2;;;;;;;;;;;;
8323;;139779;"Lahti";16;;"Kanava";;"25.5386";"61.1752";;;421399.23;6783180.45;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
8324;;139780;"Lahti";16;;"Kanava";;"25.5371";"61.1758";;;421320.06;6783249.08;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
8325;;139781;"Lahti";16;;"Rillitie";;"25.5308";"61.1783";;;420987.52;6783535.09;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
8326;;139782;"Lahti";16;;"Rillitie";;"25.5299";"61.1784";;;420939.37;6783547.32;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
8327;;139783;"Lahti";16;;"Honkaniementie";;"25.5255";"61.1792";;;420704.78;6783641.74;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
8328;;139784;"Lahti";16;;"Honkaniementie";;"25.5243";"61.1794";;;420640.76;6783665.47;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
11039;;139785;"Lahti";576;;"Vakkila Vakkilantie";;"25.3195";"61.2836";;;409927.17;6795535.26;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
11040;;139786;"Lahti";576;;"Vakkila Vakkilantie";;"25.3204";"61.2837";;;409975.68;6795545.16;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
11041;;139787;"Lahti";576;;"MAAKESKI";;"25.3349";"61.2852";;;410757.01;6795692.31;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
11042;;139788;"Lahti";576;;"MAAKESKI";;"25.3367";"61.2842";;;410850.63;6795578.48;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11043;;139789;"Lahti";576;;"Manni";;"25.3343";"61.2813";;;410713.78;6795258.81;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11045;;139790;"Lahti";576;;"Sallanmäki";;"25.3337";"61.2790";;;410675.08;6795003.49;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11046;;139791;"Lahti";576;;"Sallanmäki";;"25.3335";"61.2789";;;410664.08;6794992.63;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11047;;139792;"Lahti";576;;"Sireenitie";;"25.3329";"61.2756";;;410622.54;6794625.95;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11048;;139793;"Lahti";576;;"Sireenitie";;"25.3320";"61.2751";;;410572.88;6794571.5;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11049;;139794;"Lahti";576;;"Maakeski th";;"25.3294";"61.2721";;;410424.96;6794240.97;;;"Koilliseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11050;;139795;"Lahti";576;;"Keinuhongantie";;"25.0864";"61.3040";;;397502.2;6798150.64;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
11051;;139796;"Lahti";576;;"Keinuhongantie";;"25.0847";"61.3040";;;397411.16;6798153.31;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
11053;;139798;"Lahti";576;;"Arosilta";;"25.3434";"61.2888";;;411222.67;6796081.63;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11054;;139799;"Lahti";576;;"Arosilta";;"25.3437";"61.2891";;;411239.6;6796114.64;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11055;;139800;"Lahti";576;;"Suojalanmäki";;"25.3540";"61.2931";;;411802.71;6796546.14;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11056;;139801;"Lahti";576;;"Suojalanmäki";;"25.3541";"61.2935";;;411809.19;6796590.55;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11057;;139802;"Lahti";576;;"Haajainen";;"25.3542";"61.2966";;;411823.25;6796935.65;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11058;;139803;"Lahti";576;;"Haajainen";;"25.3540";"61.2974";;;411814.78;6797025.01;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11059;;139804;"Lahti";576;;"Hirtniemi th";;"25.3509";"61.3050";;;411670.1;6797875.57;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11060;;139805;"Lahti";576;;"Hirtniemi th";;"25.3506";"61.3054";;;411655.16;6797920.52;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11061;;139806;"Lahti";576;;"Harila";;"25.3457";"61.3091";;;411403.18;6798339.21;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11062;;139807;"Lahti";576;;"Harila";;"25.3452";"61.3097";;;411378.1;6798406.71;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11063;;139808;"Lahti";576;;"Tihmanranta";;"25.3367";"61.3124";;;410930.62;6798718.95;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11064;;139809;"Lahti";576;;"Tihmanranta";;"25.3356";"61.3124";;;410871.72;6798720.46;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11065;;139810;"Lahti";576;;"Konnu";;"25.3244";"61.3156";;;410281.2;6799092.16;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11066;;139811;"Lahti";576;;"Konnu";;"25.3235";"61.3159";;;410233.88;6799126.8;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11067;;139812;"Lahti";576;;"Turva";;"25.3203";"61.3173";;;410066.57;6799287.12;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11068;;139813;"Lahti";576;;"Turva";;"25.3201";"61.3180";;;410057.87;6799365.35;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11069;;139814;"Lahti";576;;"Kansakoulu";;"25.3098";"61.3217";;;409517.16;6799791.62;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11070;;139815;"Lahti";576;;"Kansakoulu";;"25.3085";"61.3223";;;409449.31;6799860.24;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11071;;139816;"Lahti";576;;"Harila th";;"25.3064";"61.3222";;;409336.62;6799852.02;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11072;;139817;"Lahti";576;;"Harila th";;"25.3066";"61.3226";;;409348.48;6799896.29;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11073;;139818;"Lahti";576;;"NYYSTÖLÄ";;"25.3039";"61.3283";;;409220.46;6800534.81;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11074;;139819;"Lahti";576;;"NYYSTÖLÄ";;"25.3021";"61.3283";;;409124.13;6800537.32;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11075;;139820;"Lahti";576;;"Nuijamäki";;"25.2942";"61.3364";;;408724.94;6801450.38;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11076;;139821;"Lahti";576;;"Nuijamäki";;"25.2938";"61.3367";;;408704.41;6801484.35;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11077;;139822;"Lahti";576;;"Koiravuori";;"25.2851";"61.3459";;;408265.88;6802521.09;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11078;;139823;"Lahti";576;;"Koiravuori";;"25.2848";"61.3463";;;408251.01;6802566.05;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11079;;139824;"Lahti";576;;"Metsotie";;"25.2761";"61.3504";;;407797.77;6803034.9;;;"Itään";2;2;;;;;" ";;1;;;;;;;;;;;;
11080;;139825;"Lahti";576;;"Metsotie";;"25.2743";"61.3501";;;407700.63;6803004.04;;;"Länteen";2;2;;;;;" ";;1;;;;;;;;;;;;
11081;;139826;"Lahti";576;;"Majavatie";;"25.2697";"61.3496";;;407453.16;6802954.87;;;"Itään";2;2;;;;;" ";;1;;;;;;;;;;;;
11082;;139827;"Lahti";576;;"Padasjoen kirkko";;"25.2772";"61.3557";;;407872.17;6803623.57;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11083;;139828;"Lahti";576;;"Padasjoen kirkko";;"25.2773";"61.3561";;;407878.69;6803667.98;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11084;;139829;"Lahti";576;;"Kullasvuoren koulu";;"25.2787";"61.3606";;;407966.76;6804167.14;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11085;;139830;"Lahti";576;;"Kullasvuoren koulu";;"25.2788";"61.3610";;;407973.28;6804211.54;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11086;;139831;"Lahti";576;;"Kaikuniementie";;"25.2857";"61.4042";;;408468.54;6809012.75;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11087;;139832;"Lahti";576;;"Kaikuniementie";;"25.2854";"61.4048";;;408454.28;6809079.99;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11088;;139833;"Lahti";576;;"SEITNIEMI ";;"25.2970";"61.4088";;;409085.16;6809509.23;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11089;;139834;"Lahti";576;;"SEITNIEMI ";;"25.2968";"61.4081";;;409072.45;6809431.55;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11090;;139835;"Lahti";576;;"KELLOSALMI";;"25.2826";"61.4211";;;408352.6;6810899.16;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11091;;139836;"Lahti";576;;"KELLOSALMI";;"25.2827";"61.4214";;;408358.81;6810932.43;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11092;;139837;"Lahti";576;;"Pajulantie";;"25.2732";"61.4283";;;407872.29;6811714.23;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11093;;139838;"Lahti";576;;"Pajulantie";;"25.2730";"61.4285";;;407862.21;6811736.78;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11094;;139839;"Lahti";576;;"Kellosalmentie 1026";;"25.2753";"61.4314";;;407993.44;6812056.49;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
11095;;139840;"Lahti";576;;"Kellosalmentie 1026";;"25.2755";"61.4317";;;408004.99;6812089.62;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
11096;;139841;"Lahti";576;;"Vähän-Kellosalmentie";;"25.2790";"61.4329";;;408195.2;6812218.32;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
11097;;139842;"Lahti";576;;"Vähän-Kellosalmentie";;"25.2800";"61.4329";;;408248.53;6812216.92;;;"Itään";3;3;;;;;" ";;1;;;;;;;;;;;;
11098;;139843;"Lahti";576;;"KASINIEMI";;"24.9166";"61.4382";;;388886.45;6813372.25;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
8945;;140061;"Lahti";111;;"Kappelitie";;"26.0612";"61.2479";;;449621.61;6790761.94;;;"Länteen";2;2;;;;;" ";;1;;;;;;;;;;;;
8946;;140062;"Lahti";111;;"Kappelitie";;"26.0620";"61.2475";;;449663.9;6790716.77;;;"Itään";2;2;;;;;;;1;;;;;;;;;;;;
8947;;140063;"Lahti";111;;"Lakeassuo";;"26.0789";"61.2279";;;450540;6788520.81;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8948;;140064;"Lahti";111;;"Lakeassuo";;"26.0782";"61.2265";;;450500.21;6788365.41;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8949;;140065;"Lahti";111;;"Rainio";;"26.0643";"61.2180";;;449740.28;6787429.28;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8950;;140066;"Lahti";111;;"Kanapellontie";;"26.0539";"61.2415";;;449219.58;6790054.76;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8951;;140067;"Lahti";111;;"Kanapellontie";;"26.0540";"61.2418";;;449225.43;6790088.09;;;"Etelään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8952;;140068;"Lahti";111;;"Kyläkalliontie";;"26.0551";"61.2436";;;449287.36;6790287.72;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8953;;140069;"Lahti";111;;"Kyläkalliontie";;"26.0557";"61.2446";;;449321.17;6790398.64;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8954;;140070;"Lahti";111;;"Heinola kirkonkylä";;"26.0589";"61.2471";;;449496.91;6790674.61;;;"Etelään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8955;;140071;"Lahti";111;;"Heinola kirkonkylä";;"26.0595";"61.2474";;;449529.59;6790707.56;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8956;;140072;"Lahti";111;;"Vanhatie 50";;"26.0651";"61.2504";;;449834.87;6791037.39;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8957;;140073;"Lahti";111;;"Vanhatie 51";;"26.0651";"61.2505";;;449835.03;6791048.53;;;"Etelään";4;4;;;;;"katos";;2;;;;;;;;;;;;
8958;;140074;"Lahti";111;;"Pirttiniemi";;"26.0488";"61.2517";;;448962.39;6791194.81;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8959;;140075;"Lahti";111;;"Pirttiniemi";;"26.0481";"61.2521";;;448925.48;6791239.91;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8960;;140076;"Lahti";111;;"Mastokaari";;"26.0457";"61.2549";;;448801.27;6791553.65;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8961;;140077;"Lahti";111;;"Mastokaari";;"26.0458";"61.2552";;;448807.12;6791586.99;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8962;;140078;"Lahti";111;;"Marjoniementie 161";;"26.0438";"61.2588";;;448705.7;6791989.53;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
11297;;140079;"Lahti";781;;"Kukkola";;"25.8304";"61.3963";;;437533.19;6807490.14;;;"Länteen";3;3;;;;;" ";;1;;;;;;;;;;;;
8440;;140080;"Lahti";81;;"Iisulantie";;"26.0088";"61.5654";;;447347.07;6826167.33;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8441;;140081;"Lahti";81;;"Iisulantie";;"26.0107";"61.5661";;;447449.17;6826243.76;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8442;;140082;"Lahti";81;;"Rantatie";;"26.0159";"61.5688";;;447729.92;6826540.32;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8443;;140083;"Lahti";81;;"Rantatie";;"26.0166";"61.5691";;;447767.6;6826573.17;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8444;;140084;"Lahti";81;;"Kaikulantie";;"26.0207";"61.5723";;;447990.72;6826926.33;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8445;;140085;"Lahti";81;;"Kaikulantie";;"26.0212";"61.5732";;;448018.78;6827026.17;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8446;;140086;"Lahti";81;;"Hautausmaa";;"26.0214";"61.5779";;;448037.26;6827549.52;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8447;;140087;"Lahti";81;;"Visantie";;"26.0199";"61.5816";;;447963.82;6827962.85;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8448;;140088;"Lahti";81;;"Visantie";;"26.0200";"61.5822";;;447970.13;6828029.6;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8449;;140089;"Lahti";81;;"Poikkitie";;"26.0189";"61.5843";;;447915.26;6828264.39;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8450;;140090;"Lahti";81;;"Poikkitie";;"26.0186";"61.5853";;;447901.01;6828376.01;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8451;;140091;"Lahti";81;;"Terveystie";;"26.0183";"61.5892";;;447891.63;6828810.65;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8452;;140092;"Lahti";81;;"Terveystie";;"26.0188";"61.5899";;;447919.35;6828888.22;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
8453;;140093;"Lahti";81;;"Ohrasaarentie";;"26.0175";"61.5959";;;447860.43;6829557.58;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8455;;140094;"Lahti";81;;"Ruskealantie";;"26.0118";"61.6004";;;447565.56;6830063.39;;;"Etelään";3;3;;;;;" ";;1;;;;;;;;;;;;
8456;;140095;"Lahti";81;;"Ruskealantie";;"26.0108";"61.6006";;;447512.84;6830086.47;;;"Pohjoiseen";3;3;;;;;" ";;1;;;;;;;;;;;;
710;;144015;"Karstula";"226";;"Karstulan linja-autoasema ";;25490065.0000;6974820.0000;"ETRS-GK25";;388357.8570;6973918.9096;FALSE;FALSE;;5;5;;;"Leppälänkyläntie 12";;;;3;;;;;;;;;;;;"#NIMI?"
2308;;144081;"Kinnula";"256";;"Kinnulan Parlamentti";;398722.0000;7028576.0000;"ETRS-TM35FIN";;398722.0000;7028576.0000;FALSE;FALSE;;6;6;;;"Jääjoentie 31";;;;3;;;;;;;;;;;;"#NIMI?"
1312;"Tässä oli pysäkki 145208, tuplat Mustasaaren Livi-pysäkin kanssa";231944;"Hämeenlinna";"109";10064;"Riihipelto E";;3361590.0000;6766146.0000;"KKJ3";"E";361652.3127;6763279.1780;FALSE;FALSE;;4;4;;;"Rengontie";;"penkki, tasku";"penkki, tasku";1;;;;;;;;;;;;"#NIMI?"
1638;;147412;"Kalajoki";"208";;"MH-ASIAMIES POHJANMAAN VIIHDEKESKUS KY";;24497429.4130;"7128757,051  ";"ETRS-GK24";;352098.6318;7129455.1032;FALSE;FALSE;"VT8 etelään ja pohjoiseen, itään Ylivieskan suuntaan";5;5;;;"Kalajoentie 1";;;;3;;;;;;;;;;;;"#NIMI?"
4068;;149955;"Raahe";"678";141;"Valtakatu P";;378846.3330;7174499.3700;"ETRS-TM35FIN";;378846.3330;7174499.3700;FALSE;FALSE;"kaupunkiin";2;2;;;;;;;3;;;;;;;;;;;;"#NIMI?"
4067;;149956;"Raahe";"678";140;"Valtakatu E";;378809.3490;7174396.4100;"ETRS-TM35FIN";;378809.3490;7174396.4100;FALSE;FALSE;"Rautaruukille";2;2;;;;;;;3;;;;;;;;;;;;"#NIMI?"
3929;;149958;"Raahe";"678";2;"Ammattikurssikeskus P";;378669.4060;7174193.4900;"ETRS-TM35FIN";;378669.4060;7174193.4900;FALSE;FALSE;"kaupunkiin";2;2;;;"Jousikatu 6";;;;3;;;;;;;;;;;;"#NIMI?"
1462;"kumpi oikea?";153019;"Hämeenlinna";"109";10274;"Rautaruukki KA";;3366907.0000;6765003.0000;"KKJ3";"E(KA)";366966.9187;6762136.6862;FALSE;FALSE;;2;2;;;"Nujulantie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
8703;;153814;"Lahti";98;;"TIILIKANGAS";;"25.5009";"61.0017";;;418929.16;6763904.4;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;"#NIMI?"
8704;;153815;"Lahti";98;;"TIILIJÄRVENTIE";;"25.5076";"60.9879";;;419256.43;6762359.3;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8705;;153816;"Lahti";98;;"Pihkatie";;"25.5011";"60.9870";;;418902.51;6762267.1;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;
8706;;153817;"Lahti";98;;"Pihkatie";;"25.5021";"60.9872";;;418957.12;6762288.13;;;"Itään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8707;;153818;"Lahti";98;;"Tervatie";;"25.5076";"60.9893";;;419259.98;6762515.21;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8708;;153819;"Lahti";98;;"HOLLOLANYLÄASTE";;"25.5145";"60.9904";;;419636.01;6762629.22;;;"Itään";2;2;;;;;;;1;;;;;;;;;;;;
8709;;153820;"Lahti";98;;"Huili";;"25.5190";"60.9904";;;419879.43;6762623.71;;;"Itään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8710;;153821;"Lahti";98;;"RETKITIE";;"25.5252";"60.9904";;;420214.8;6762616.14;;;"Itään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8711;;153822;"Lahti";98;;"MURSKETIE";;"25.5335";"60.9882";;;420658.29;6762361.06;;;"Itään";2;2;;;;;;;1;;;;;;;;;;;;
8712;;153823;"Lahti";98;;"KESKIKANKAANTIE";;"25.5352";"60.9881";;;420750;6762347.87;;;"Länteen";2;2;;;;;" ";;1;;;;;;;;;;;;
8713;;153824;"Lahti";98;;"MURSKETIE";;"25.5320";"60.9888";;;420578.64;6762429.7;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;
8714;;153825;"Lahti";98;;"RETKITIE";;"25.5213";"60.9905";;;420004.09;6762632.04;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;
8715;;153826;"Lahti";98;;"HOLLOLANYLÄASTE";;"25.5125";"60.9905";;;419528.08;6762642.81;;;"Länteen";2;2;;;;;" ";;1;;;;;;;;;;;;
8716;;153827;"Lahti";98;;"Tervatie";;"25.5075";"60.9895";;;419255.08;6762537.6;;;"Etelään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8717;;153828;"Lahti";98;;"TIILIJÄRVENTIE";;"25.5074";"60.9878";;;419245.36;6762348.41;;;"Etelään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8718;;153830;"Lahti";98;;"Salpakankaan koulu";;"25.5147";"60.9859";;;419635.47;6762127.84;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;
8719;;153831;"Lahti";98;;"Salpakankaan koulu";;"25.5165";"60.9862";;;419733.6;6762159.04;;;"Itään";2;2;;;;;;;1;;;;;;;;;;;;
8720;;153833;"Lahti";98;;"HEINSUO";;"25.5096";"60.9930";;;419377.55;6762924.79;;;"Pohjoiseen";2;2;;;;;;;1;;;;;;;;;;;;
8721;;153834;"Lahti";98;;"Tiilijärvi";;"25.5110";"60.9942";;;419456.31;6763056.71;;;"Etelään";2;2;;;;;"katos";;2;;;;;;;;;;;;
8722;;153835;"Lahti";98;;"Kansankatu";;"25.5163";"60.9884";;;419728.33;6762404.29;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8723;;153836;"Lahti";98;;"Kansankatu";;"25.5166";"60.9887";;;419745.32;6762437.33;;;"Pohjoiseen";2;2;;;;;"katos";;2;;;;;;;;;;;;
8724;;153837;"Lahti";98;;"KESKIKANKAANTIE";;"25.5363";"60.9886";;;420810.75;6762402.22;;;"Etelään";2;2;;;;;;;1;;;;;;;;;;;;
8725;;153838;"Lahti";98;;"HEDELMÄTARHANTIE";;"25.5292";"60.9851";;;420417.92;6762021.04;;;"Itään";2;2;;;;;;;1;;;;;;;;;;;;
8726;;153839;"Lahti";98;;"HEDELMÄTARHA";;"25.5264";"60.9855";;;420267.44;6762068.99;;;"Länteen";2;2;;;;;;;1;;;;;;;;;;;;
